nominstallation,codeeicresourceobject,codeiris,commune,epci,departement,region,dateraccordement,datemiseenservice,datedebutversion,postesource,tensionraccordement,moderaccordement,combustible,combustiblessecondaires,technologie,typestockage,puismaxinstallee,puismaxrac,nbgroupes,regime,gestionnaire
Confidentiel,17W000000157023D,492690000,Saint-Christophe-du-Bois,CA Agglomération du Choletais,Maine-et-Loire,Pays de la Loire,08/09/2010,08/09/2010,01/10/2021,CHOLE,HTA,Direct,,,TERRESTRE,,8000.0,8000.0,1.0,En service,Enedis
Confidentiel,17W0000009506065,493010203,Sèvremoine,CA Mauges Communauté,Maine-et-Loire,Pays de la Loire,29/11/2019,29/11/2019,08/10/2021,VALL6,HTA,Direct,,,TERRESTRE,,9200.0,9200.0,1.0,En service,Enedis
Confidentiel,17W000000504627Z,493100000,Saint-Paul-du-Bois,CA Agglomération du Choletais,Maine-et-Loire,Pays de la Loire,24/01/2019,24/01/2019,01/02/2019,AUBIG,HTA,Direct,,,TERRESTRE,,7200.0,7200.0,1.0,En service,Enedis
Confidentiel,17W0000009780292,493310203,Segré-en-Anjou Bleu,CC Anjou Bleu Communauté,Maine-et-Loire,Pays de la Loire,27/08/2020,27/08/2020,22/06/2022,SEGRE,HTA,Direct,,,TERRESTRE,,6000.0,6000.0,1.0,En service,Enedis
Confidentiel,17W000001314108M,493710000,Vezins,CA Agglomération du Choletais,Maine-et-Loire,Pays de la Loire,29/07/2021,29/07/2021,24/12/2021,BLANC,HTA,Direct,,,TERRESTRE,,10800.0,10800.0,1.0,En service,Enedis
Confidentiel,17W000000504569N,493730102,Lys-Haut-Layon,CA Agglomération du Choletais,Maine-et-Loire,Pays de la Loire,24/01/2019,24/01/2019,24/01/2019,AUBIG,HTA,Direct,,,TERRESTRE,,7200.0,7200.0,1.0,En service,Enedis
ENERGIE TIGNE,17W0000004264027,493730201,Lys-Haut-Layon,CA Agglomération du Choletais,Maine-et-Loire,Pays de la Loire,27/09/2017,27/09/2017,02/06/2022,AUBIG,HTA,Direct,,,TERRESTRE,,8000.0,8000.0,1.0,En service,Enedis
Confidentiel,17W000000502782X,,Lys-Haut-Layon,CA Agglomération du Choletais,Maine-et-Loire,Pays de la Loire,17/01/2019,17/01/2019,17/01/2019,AUBIG,HTA,Direct,,,TERRESTRE,,7200.0,7200.0,1.0,En service,Enedis
Confidentiel,17W000000955533I,493730201,Lys-Haut-Layon,CA Agglomération du Choletais,Maine-et-Loire,Pays de la Loire,03/12/2019,03/12/2019,20/10/2022,AUBIG,HTA,Direct,,,TERRESTRE,,9000.0,9000.0,1.0,En service,Enedis
Confidentiel,17W000000047685H,,Auvers,CC de la Baie du Cotentin,Manche,Normandie,15/09/2005,15/09/2005,12/12/2022,ALERI,HTA,Direct,,,TERRESTRE,,8000.0,8000.0,1.0,En service,Enedis
Confidentiel,17W0000001657684,500920000,Cambernon,CC Coutances Mer et Bocage,Manche,Normandie,01/10/2008,01/10/2008,08/11/2022,COUTA,HTA,Direct,,,TERRESTRE,,9200.0,9200.0,1.0,En service,Enedis
Confidentiel,17W000001375320K,500950000,Canisy,CA Saint-Lô Agglo,Manche,Normandie,27/03/2014,27/03/2014,28/04/2022,AGNEA,HTA,Direct,,,TERRESTRE,,6900.0,6900.0,1.0,En service,Enedis
EOLIENNE DE CLITOURPS,17W000000051388A,501350000,Clitourps,CA du Cotentin,Manche,Normandie,20/05/2020,20/05/2020,07/09/2022,VALCA,HTA,Direct,,,TERRESTRE,,3300.0,3300.0,5.0,En service,Enedis
Confidentiel,17W000000148888S,,Doville,CC Côte Ouest Centre Manche,Manche,Normandie,21/06/2012,21/06/2012,15/07/2022,H.PUI,HTA,Direct,,,TERRESTRE,,11850.0,11850.0,1.0,En service,Enedis
EOLIENNE DE GAVRAY- GAVRAY,17W000001495709A,501970000,Gavray-sur-Sienne,CC Coutances Mer et Bocage,Manche,Normandie,10/12/2004,10/12/2004,01/11/2022,VLEDI,HTA,Direct,,,TERRESTRE,,2000.0,2000.0,1.0,En service,Enedis
Confidentiel,17W000000041436V,501970000,Gavray-sur-Sienne,CC Coutances Mer et Bocage,Manche,Normandie,15/03/2010,15/03/2010,23/03/2021,VLEDI,HTA,Direct,,,TERRESTRE,,2000.0,2000.0,1.0,En service,Enedis
Confidentiel,17W000000053972S,502000000,Ger,CA Mont-Saint-Michel-Normandie,Manche,Normandie,06/12/2010,06/12/2010,22/06/2021,GERR5,HTA,Direct,,,TERRESTRE,,8200.0,8200.0,1.0,En service,Enedis
Confidentiel,17W000000420503V,502080000,Gonfreville,CC Côte Ouest Centre Manche,Manche,Normandie,01/07/2014,01/07/2014,01/03/2020,PERIE,HTA,Direct,,,TERRESTRE,,7110.0,7110.0,1.0,En service,Enedis
Confidentiel,17W000000424871J,,Gorges,CC Côte Ouest Centre Manche,Manche,Normandie,10/06/2014,10/06/2014,01/07/2019,PERIE,HTA,Direct,,,TERRESTRE,,9200.0,9200.0,1.0,En service,Enedis
Confidentiel,17W000000043768X,502190000,Gratot,CC Coutances Mer et Bocage,Manche,Normandie,15/03/2010,15/03/2010,23/03/2021,COUTA,HTA,Direct,,,TERRESTRE,,2000.0,2000.0,1.0,En service,Enedis
Confidentiel,17W000000040601A,502390000,Thèreval,CA Saint-Lô Agglo,Manche,Normandie,28/10/2014,28/10/2014,21/04/2021,AGNEA,HTA,Direct,,,TERRESTRE,,516.0,516.0,1.0,En service,Enedis
Confidentiel,17W000000046878B,502910000,Margueray,CC de Villedieu Intercom,Manche,Normandie,17/04/2014,17/04/2014,28/03/2019,VLEDI,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
Confidentiel,17W000000156130H,503380000,Montbray,CC de Villedieu Intercom,Manche,Normandie,12/04/2014,12/04/2014,01/01/2019,VLEDI,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
Confidentiel,17W000001375321I,503630000,Moyon Villages,CA Saint-Lô Agglo,Manche,Normandie,27/03/2014,27/03/2014,26/04/2022,AGNEA,HTA,Direct,,,TERRESTRE,,2300.0,2300.0,1.0,En service,Enedis
Confidentiel,17W000001375322G,504440000,Saint-Amand-Villages,CA Saint-Lô Agglo,Manche,Normandie,05/01/2011,05/01/2011,26/04/2022,MESNI,HTA,Direct,,,TERRESTRE,,6900.0,6900.0,1.0,En service,Enedis
Confidentiel,17W000000066345Y,504440000,Saint-Amand-Villages,CA Saint-Lô Agglo,Manche,Normandie,05/01/2011,05/01/2011,16/05/2022,MESNI,HTA,Direct,,,TERRESTRE,,6900.0,6900.0,1.0,En service,Enedis
Confidentiel,17W000000040946D,504860000,Saint-Jacques-de-Néhou,CA du Cotentin,Manche,Normandie,10/12/2008,10/12/2008,22/12/2022,TOLME,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
Confidentiel,17W000001017363C,505500000,Saint-Sauveur-Villages,CC Coutances Mer et Bocage,Manche,Normandie,25/03/2021,25/03/2021,28/04/2022,PERIE,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
Confidentiel,17W000000147310G,505770000,Sortosville-en-Beaumont,CA du Cotentin,Manche,Normandie,09/06/2004,09/06/2004,04/11/2022,TOLME,HTA,Direct,,,TERRESTRE,,7500.0,7500.0,5.0,En service,Enedis
Confidentiel,17W000000051239R,506010000,Torigny-les-Villes,CA Saint-Lô Agglo,Manche,Normandie,01/03/2008,01/03/2008,27/06/2022,VIRE,HTA,Direct,,,TERRESTRE,,8000.0,8000.0,4.0,En service,Enedis
Confidentiel,17W000000044679R,510220000,Aulnay-l'Aître,"CC de Vitry, Champagne et Der",Marne,Grand Est,28/09/2016,28/09/2016,02/11/2022,CXSSE,HTA,Direct,,,TERRESTRE,,8000.0,8000.0,1.0,En service,Enedis
Confidentiel,17W000000043440U,510390000,Bassu,CC Côtes de Champagne et Val de Saulx,Marne,Grand Est,16/06/2005,16/06/2005,02/11/2022,CXSSE,HTA,Direct,,,TERRESTRE,,11900.0,11900.0,14.0,En service,Enedis
FUTURES ENERGIES BETHENIVILLE,17W000000044412U,510540000,Bétheniville,CU du Grand Reims,Marne,Grand Est,11/09/2015,11/09/2015,02/11/2022,PTFAV,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
Confidentiel,17W0000014572461,510650000,Blacy,"CC de Vitry, Champagne et Der",Marne,Grand Est,08/12/2022,08/12/2022,08/12/2022,MAROL,HTA,Direct,,,TERRESTRE,,2200.0,2200.0,1.0,En service,Enedis
Confidentiel,17W000000915061K,510700000,Boissy-le-Repos,CC de la Brie Champenoise,Marne,Grand Est,21/05/2019,21/05/2019,17/10/2022,MTMIR,HTA,Direct,,,TERRESTRE,,2000.0,2000.0,1.0,En service,Enedis
Confidentiel,17W000000414139C,510710000,Bouchy-Saint-Genest,CC de Sézanne-Sud Ouest Marnais,Marne,Grand Est,24/12/2015,24/12/2015,30/11/2022,BARBU,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
Confidentiel,17W000000397517O,510990000,Bussy-Lettrée,CA de Châlons-en-Champagne,Marne,Grand Est,16/01/2017,16/01/2017,05/10/2022,EUROP,HTA,Direct,,,TERRESTRE,,9426.0,9426.0,1.0,En service,Enedis
Confidentiel,17W000000381023B,510990000,Bussy-Lettrée,CA de Châlons-en-Champagne,Marne,Grand Est,01/12/2016,01/12/2016,05/10/2022,EUROP,HTA,Direct,,,TERRESTRE,,7069.0,7069.0,1.0,En service,Enedis
Confidentiel,17W000000388284M,,Bussy-Lettrée,CA de Châlons-en-Champagne,Marne,Grand Est,03/12/2016,03/12/2016,05/10/2022,EUROP,HTA,Direct,,,TERRESTRE,,9426.0,9426.0,1.0,En service,Enedis
Confidentiel,17W000000051296F,511060000,Cernon,CC de la Moivre à la Coole,Marne,Grand Est,26/12/2016,26/12/2016,02/11/2022,POTEA,HTA,Indirect,,,TERRESTRE,,2050.0,9550.0,1.0,En service,Enedis
Confidentiel,17W000000058238V,511060000,Cernon,CC de la Moivre à la Coole,Marne,Grand Est,07/03/2008,07/03/2008,18/10/2022,POTEA,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,4.0,En service,Enedis
Confidentiel,17W0000003794968,511060000,Cernon,CC de la Moivre à la Coole,Marne,Grand Est,26/12/2016,26/12/2016,02/11/2022,POTEA,HTA,Direct,,,TERRESTRE,,12300.0,12300.0,1.0,En service,Enedis
Confidentiel,17W000000164717Q,511060000,Cernon,CC de la Moivre à la Coole,Marne,Grand Est,07/03/2008,07/03/2008,18/03/2021,POTEA,HTA,Direct,,,TERRESTRE,,7500.0,9550.0,3.0,En service,Enedis
Confidentiel,17W0000000509297,511060000,Cernon,CC de la Moivre à la Coole,Marne,Grand Est,07/03/2008,07/03/2008,02/11/2022,POTEA,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,4.0,En service,Enedis
Confidentiel,17W000000050951E,,Châlons-en-Champagne,CA de Châlons-en-Champagne,Marne,Grand Est,22/08/2015,22/08/2015,02/11/2022,PTFAV,HTA,Direct,,,TERRESTRE,,9900.0,9900.0,1.0,En service,Enedis
PARCS EOLIENS 2019,17W000000927621T,511270000,La Chapelle-Lasson,CC de Sézanne-Sud Ouest Marnais,Marne,Grand Est,16/08/2019,16/08/2019,05/10/2022,SEZAN,HTA,Direct,,,TERRESTRE,,10800.0,10800.0,1.0,En service,Enedis
PARCS EOLIENS 2019,17W0000009342429,511270000,La Chapelle-Lasson,CC de Sézanne-Sud Ouest Marnais,Marne,Grand Est,19/09/2019,19/09/2019,05/10/2022,SEZAN,HTA,Direct,,,TERRESTRE,,10800.0,10800.0,1.0,En service,Enedis
Confidentiel,17W000000060056Y,511290000,Charleville,CC de la Brie Champenoise,Marne,Grand Est,10/07/2015,10/07/2015,05/10/2022,MTMIR,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
Confidentiel,17W000000081440G,511290000,Charleville,CC de la Brie Champenoise,Marne,Grand Est,10/07/2015,10/07/2015,05/10/2022,MTMIR,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
Confidentiel,17W0000001567693,511410000,La Chaussée-sur-Marne,"CC de Vitry, Champagne et Der",Marne,Grand Est,28/02/2017,28/02/2017,05/10/2022,CXSSE,HTA,Direct,,,TERRESTRE,,3000.0,3000.0,1.0,En service,Enedis
FUTURES ENERGIES INVESTISSEMENTS,17W000000418636F,511410000,La Chaussée-sur-Marne,"CC de Vitry, Champagne et Der",Marne,Grand Est,05/07/2010,05/07/2010,02/11/2022,CXSSE,HTA,Direct,,,TERRESTRE,,6300.0,6300.0,1.0,En service,Enedis
Confidentiel,17W000000381654D,511410000,La Chaussée-sur-Marne,"CC de Vitry, Champagne et Der",Marne,Grand Est,28/02/2017,28/02/2017,05/10/2022,CXSSE,HTA,Direct,,,TERRESTRE,,3000.0,3000.0,1.0,En service,Enedis
Confidentiel,17W000000414008R,511410000,La Chaussée-sur-Marne,"CC de Vitry, Champagne et Der",Marne,Grand Est,09/07/2010,09/07/2010,05/10/2022,CXSSE,HTA,Direct,,,TERRESTRE,,10500.0,10500.0,1.0,En service,Enedis
Confidentiel,17W000001434883Z,511410000,La Chaussée-sur-Marne,"CC de Vitry, Champagne et Der",Marne,Grand Est,05/07/2010,05/07/2010,30/11/2022,CXSSE,HTA,Direct,,,TERRESTRE,,4200.0,4200.0,1.0,En service,Enedis
Confidentiel,17W000000048108D,511410000,La Chaussée-sur-Marne,"CC de Vitry, Champagne et Der",Marne,Grand Est,21/11/2003,21/11/2003,05/10/2022,CXSSE,HTA,Direct,,,TERRESTRE,,3750.0,3400.0,1.0,En service,Enedis
Confidentiel,17W000000419963W,511460000,Cheniers,CA de Châlons-en-Champagne,Marne,Grand Est,01/04/2016,01/04/2016,05/10/2022,RECY,HTA,Direct,,,TERRESTRE,,8000.0,8000.0,1.0,En service,Enedis
Confidentiel,17W0000004092242,511460000,Cheniers,CA de Châlons-en-Champagne,Marne,Grand Est,29/03/2016,29/03/2016,05/10/2022,RECY,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
CHEPPES 2,17W000001392064F,511480000,Cheppes-la-Prairie,CC de la Moivre à la Coole,Marne,Grand Est,28/03/2022,28/03/2022,17/10/2022,EUROP,HTA,Direct,,,TERRESTRE,,1320.0,13200.0,1.0,En service,Enedis
Confidentiel,17W0000003843469,511480000,Cheppes-la-Prairie,CC de la Moivre à la Coole,Marne,Grand Est,26/01/2017,26/01/2017,02/11/2022,POTEA,HTA,Direct,,,TERRESTRE,,10250.0,10250.0,1.0,En service,Enedis
Confidentiel,17W000001392340H,511480000,Cheppes-la-Prairie,CC de la Moivre à la Coole,Marne,Grand Est,01/04/2022,01/04/2022,17/10/2022,EUROP,HTA,Direct,,,TERRESTRE,,13200.0,13200.0,1.0,En service,Enedis
CLAMANGES & VILLESENEUX,17W000000988419K,511540000,Clamanges,"CA Épernay, Coteaux et Plaine de Champagne",Marne,Grand Est,01/10/2008,01/10/2008,05/10/2022,VERTU,HTA,Direct,,,TERRESTRE,,10020.0,10020.0,1.0,En service,Enedis
Confidentiel,17W0000014363684,511670000,Coole,"CC de Vitry, Champagne et Der",Marne,Grand Est,27/10/2022,27/10/2022,27/10/2022,EUROP,HTA,Direct,,,TERRESTRE,,9000.0,9000.0,1.0,En service,Enedis
Confidentiel,17W000001446150P,511670000,Coole,"CC de Vitry, Champagne et Der",Marne,Grand Est,22/11/2022,22/11/2022,22/11/2022,EUROP,HTA,Direct,,,TERRESTRE,,3000.0,3000.0,1.0,En service,Enedis
Confidentiel,17W000000058130E,511670000,Coole,"CC de Vitry, Champagne et Der",Marne,Grand Est,16/12/2016,16/12/2016,05/10/2022,POTEA,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
Confidentiel,17W0000004158778,511670000,Coole,"CC de Vitry, Champagne et Der",Marne,Grand Est,16/12/2016,16/12/2016,05/10/2022,POTEA,HTA,Direct,,,TERRESTRE,,6000.0,6000.0,1.0,En service,Enedis
Confidentiel,17W000000055752W,511670000,Coole,"CC de Vitry, Champagne et Der",Marne,Grand Est,24/04/2012,24/04/2012,05/10/2022,MAROL,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
Confidentiel,17W000000476113L,,Coole,"CC de Vitry, Champagne et Der",Marne,Grand Est,06/06/2018,06/06/2018,05/10/2022,MAROL,HTA,Direct,,,TERRESTRE,,10350.0,10350.0,1.0,En service,Enedis
Confidentiel,17W000000476207C,,Coole,"CC de Vitry, Champagne et Der",Marne,Grand Est,06/06/2018,06/06/2018,05/10/2022,MAROL,HTA,Direct,,,TERRESTRE,,10000.0,10800.0,1.0,En service,Enedis
Confidentiel,17W0000014363676,511670000,Coole,"CC de Vitry, Champagne et Der",Marne,Grand Est,28/10/2022,28/10/2022,28/10/2022,EUROP,HTA,Direct,,,TERRESTRE,,9000.0,9000.0,1.0,En service,Enedis
Confidentiel,17W000001446942T,511670000,Coole,"CC de Vitry, Champagne et Der",Marne,Grand Est,26/10/2022,26/10/2022,26/10/2022,EUROP,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
Confidentiel,17W000000973971T,511670000,Coole,"CC de Vitry, Champagne et Der",Marne,Grand Est,09/07/2020,09/07/2020,01/10/2022,POTEA,HTA,Direct,,,TERRESTRE,,9900.0,9900.0,1.0,En service,Enedis
Confidentiel,17W0000014363692,511670000,Coole,"CC de Vitry, Champagne et Der",Marne,Grand Est,27/10/2022,27/10/2022,27/10/2022,EUROP,HTA,Direct,,,TERRESTRE,,3000.0,3000.0,1.0,En service,Enedis
Confidentiel,17W000001446828R,511670000,Coole,"CC de Vitry, Champagne et Der",Marne,Grand Est,22/11/2022,22/11/2022,22/11/2022,EUROP,HTA,Direct,,,TERRESTRE,,9000.0,9000.0,1.0,En service,Enedis
Confidentiel,17W0000014193908,511760000,Corroy,CC du Sud Marnais,Marne,Grand Est,16/09/2022,16/09/2022,30/11/2022,COTEL,HTA,Direct,,,TERRESTRE,,16000.0,16000.0,4.0,En service,Enedis
Confidentiel,17W000001419395Z,511760000,Corroy,CC du Sud Marnais,Marne,Grand Est,08/09/2022,08/09/2022,30/11/2022,P.NO7,HTA,Direct,,,TERRESTRE,,12600.0,12600.0,1.0,En service,Enedis
Confidentiel,17W000000042617M,,Coupéville,CC de la Moivre à la Coole,Marne,Grand Est,15/11/2006,15/11/2006,30/11/2022,CXSSE,HTA,Direct,,,TERRESTRE,,9000.0,9000.0,6.0,En service,Enedis
Confidentiel,17W000000415656O,511840000,Courdemanges,"CC de Vitry, Champagne et Der",Marne,Grand Est,09/01/2014,09/01/2014,02/11/2022,MAROL,HTA,Direct,,,TERRESTRE,,6900.0,6900.0,1.0,En service,Enedis
Confidentiel,17W000000045888D,512140000,Dommartin-Varimont,CC de l'Argonne Champenoise,Marne,Grand Est,15/04/2005,15/04/2005,05/10/2022,MAUPA,HTA,Direct,,,TERRESTRE,,4250.0,4250.0,5.0,En service,Enedis
Confidentiel,17W0000001626084,512360000,Les Essarts-le-Vicomte,CC de Sézanne-Sud Ouest Marnais,Marne,Grand Est,22/02/2013,22/02/2013,05/10/2022,BARBU,HTA,Direct,,,TERRESTRE,,10250.0,10250.0,1.0,En service,Enedis
Confidentiel,17W000000060509N,512360000,Les Essarts-le-Vicomte,CC de Sézanne-Sud Ouest Marnais,Marne,Grand Est,15/04/2013,15/04/2013,05/10/2022,BARBU,HTA,Direct,,,TERRESTRE,,2050.0,2050.0,1.0,En service,Enedis
Confidentiel,17W000000052244T,512410000,Euvy,CC du Sud Marnais,Marne,Grand Est,01/03/2011,01/03/2011,05/10/2022,F.CHA,HTA,Direct,,,TERRESTRE,,12500.0,15000.0,1.0,En service,Enedis
Confidentiel,17W000000045322Q,512410000,Euvy,CC du Sud Marnais,Marne,Grand Est,16/03/2011,16/03/2011,05/10/2022,F.CHA,HTA,Direct,,,TERRESTRE,,15000.0,12500.0,1.0,En service,Enedis
Confidentiel,17W000001469882V,512410000,Euvy,CC du Sud Marnais,Marne,Grand Est,15/04/2011,15/04/2011,01/11/2022,F.CHA,HTA,Direct,,,TERRESTRE,,17000.0,16500.0,1.0,En service,Enedis
Confidentiel,17W000001435806B,512430000,Faux-Fresnay,CC du Sud Marnais,Marne,Grand Est,26/10/2022,26/10/2022,30/11/2022,P.NO7,HTA,Direct,,,TERRESTRE,,16000.0,16600.0,4.0,En service,Enedis
Confidentiel,17W000000386803Y,512440000,Faux-Vésigneul,CC de la Moivre à la Coole,Marne,Grand Est,24/11/2016,24/11/2016,17/10/2022,POTEA,HTA,Direct,,,TERRESTRE,,12800.0,12800.0,1.0,En service,Enedis
Confidentiel,17W000000398383E,512440000,Faux-Vésigneul,CC de la Moivre à la Coole,Marne,Grand Est,24/11/2016,24/11/2016,30/11/2022,POTEA,HTA,Direct,,,TERRESTRE,,12800.0,12800.0,1.0,En service,Enedis
Confidentiel,17W0000000634571,512440000,Faux-Vésigneul,CC de la Moivre à la Coole,Marne,Grand Est,24/11/2016,24/11/2016,17/10/2022,POTEA,HTA,Direct,,,TERRESTRE,,12800.0,12800.0,1.0,En service,Enedis
Confidentiel,17W000001446758M,512590000,Francheville,CC de la Moivre à la Coole,Marne,Grand Est,05/01/2015,05/01/2015,01/05/2022,POTEA,HTA,Direct,,,TERRESTRE,,3170.0,3170.0,1.0,En service,Enedis
Confidentiel,17W000001402320X,,Francheville,CC de la Moivre à la Coole,Marne,Grand Est,25/05/2022,25/05/2022,05/10/2022,CXSSE,HTA,Direct,,,TERRESTRE,,6000.0,6000.0,1.0,En service,Enedis
Quarnon (Repowering) site,17W000001392200X,,Francheville,CC de la Moivre à la Coole,Marne,Grand Est,26/05/2022,26/05/2022,05/10/2022,POTEA,HTA,Direct,,,TERRESTRE,,6000.0,6000.0,1.0,En service,Enedis
Confidentiel,17W000000058590H,512590000,Francheville,CC de la Moivre à la Coole,Marne,Grand Est,02/07/2010,02/07/2010,05/10/2022,CXSSE,HTA,Direct,,,TERRESTRE,,14700.0,14700.0,1.0,En service,Enedis
Confidentiel,17W000000914205R,512640000,Le Gault-Soigny,CC de la Brie Champenoise,Marne,Grand Est,21/05/2019,21/05/2019,17/10/2022,SEZAN,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
Confidentiel,17W000000048652R,512680000,Germinon,"CA Épernay, Coteaux et Plaine de Champagne",Marne,Grand Est,16/07/2010,16/07/2010,02/11/2022,VERTU,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
Confidentiel,17W000000059708F,512680000,Germinon,"CA Épernay, Coteaux et Plaine de Champagne",Marne,Grand Est,16/07/2010,16/07/2010,02/11/2022,VERTU,HTA,Direct,,,TERRESTRE,,12500.0,12500.0,1.0,En service,Enedis
Confidentiel,17W000000431330P,512680000,Germinon,"CA Épernay, Coteaux et Plaine de Champagne",Marne,Grand Est,16/07/2010,16/07/2010,02/11/2022,VERTU,HTA,Direct,,,TERRESTRE,,12500.0,12500.0,1.0,En service,Enedis
Confidentiel,17W000000058360Y,512680000,Germinon,"CA Épernay, Coteaux et Plaine de Champagne",Marne,Grand Est,23/07/2010,23/07/2010,02/11/2022,RECY,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
Confidentiel,17W000000424109F,512680000,Germinon,"CA Épernay, Coteaux et Plaine de Champagne",Marne,Grand Est,23/07/2010,23/07/2010,02/11/2022,RECY,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
Confidentiel,17W000000053145Q,512680000,Germinon,"CA Épernay, Coteaux et Plaine de Champagne",Marne,Grand Est,23/07/2010,23/07/2010,02/11/2022,VERTU,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
Confidentiel,17W000000047389L,512680000,Germinon,"CA Épernay, Coteaux et Plaine de Champagne",Marne,Grand Est,23/07/2010,23/07/2010,02/11/2022,RECY,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
Confidentiel,17W000000059157Q,512760000,Gourgançon,CC du Sud Marnais,Marne,Grand Est,23/04/2007,23/04/2007,02/11/2022,F.CHA,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,6.0,En service,Enedis
Confidentiel,17W0000014193924,512760000,Gourgançon,CC du Sud Marnais,Marne,Grand Est,08/09/2022,08/09/2022,30/11/2022,COTEL,HTA,Direct,,,TERRESTRE,,12600.0,12600.0,1.0,En service,Enedis
Confidentiel,17W000001457566K,512760000,Gourgançon,CC du Sud Marnais,Marne,Grand Est,21/12/2022,21/12/2022,21/12/2022,COTEL,HTA,Direct,,,TERRESTRE,,12600.0,12600.0,1.0,En service,Enedis
Confidentiel,17W000000048940M,512760000,Gourgançon,CC du Sud Marnais,Marne,Grand Est,01/10/2010,01/10/2010,10/03/2022,F.CHA,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
Confidentiel,17W000001457248Y,512760000,Gourgançon,CC du Sud Marnais,Marne,Grand Est,21/12/2022,21/12/2022,21/12/2022,F.CHA,HTA,Direct,,,TERRESTRE,,12500.0,12600.0,1.0,En service,Enedis
Confidentiel,17W000000164755I,512760000,Gourgançon,CC du Sud Marnais,Marne,Grand Est,01/10/2010,01/10/2010,02/11/2022,F.CHA,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
Confidentiel,17W0000014193932,,Gourgançon,CC du Sud Marnais,Marne,Grand Est,16/09/2022,16/09/2022,30/11/2022,P.NO7,HTA,Direct,,,TERRESTRE,,16800.0,16800.0,1.0,En service,Enedis
Confidentiel,17W000001351542Y,512760000,Gourgançon,CC du Sud Marnais,Marne,Grand Est,10/12/2021,10/12/2021,17/10/2022,COTEL,HTA,Direct,,,TERRESTRE,,16000.0,16000.0,1.0,En service,Enedis
Confidentiel,17W000000162766N,512760000,Gourgançon,CC du Sud Marnais,Marne,Grand Est,23/04/2007,23/04/2007,02/11/2022,F.CHA,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,6.0,En service,Enedis
Confidentiel,17W000001419389U,512760000,Gourgançon,CC du Sud Marnais,Marne,Grand Est,29/09/2022,29/09/2022,29/09/2022,COTEL,HTA,Direct,,,TERRESTRE,,16200.0,16200.0,4.0,En service,Enedis
Confidentiel,17W0000014358087,512760000,Gourgançon,CC du Sud Marnais,Marne,Grand Est,13/10/2022,13/10/2022,30/11/2022,COTEL,HTA,Direct,,,TERRESTRE,,16200.0,16000.0,4.0,En service,Enedis
Confidentiel,17W000001435805D,512760000,Gourgançon,CC du Sud Marnais,Marne,Grand Est,26/10/2022,26/10/2022,30/11/2022,P.NO7,HTA,Direct,,,TERRESTRE,,16200.0,16200.0,4.0,En service,Enedis
Confidentiel,17W000001383774M,512790000,Granges-sur-Aube,CC de Sézanne-Sud Ouest Marnais,Marne,Grand Est,16/02/2022,16/02/2022,17/10/2022,TAUPI,HTA,Direct,,,TERRESTRE,,6600.0,6600.0,1.0,En service,Enedis
Confidentiel,17W000000057591K,512950000,Huiron,"CC de Vitry, Champagne et Der",Marne,Grand Est,09/01/2014,09/01/2014,02/11/2022,MAROL,HTA,Direct,,,TERRESTRE,,6900.0,6900.0,1.0,En service,Enedis
